season,player_id,rec_context_targets,rec_avg_depth_target,rec_deep_targets,rec_short_targets,rec_left_targets,rec_middle_targets,rec_right_targets,rec_redzone_targets,rec_deep_target_rate,rec_short_target_rate,rec_left_target_rate,rec_middle_target_rate,rec_right_target_rate,rec_redzone_target_rate,rec_route_vertical,rec_route_hitch,rec_route_in_break,rec_route_out_break,rec_route_screen,rec_route_other
2025,00-0033881,77,4.355263157894737,8,53,26,18,32,11,0.1038961038961039,0.6883116883116883,0.33766233766233766,0.23376623376623376,0.4155844155844156,0.14285714285714285,0.06493506493506493,0.16883116883116883,0.2597402597402597,0.38961038961038963,0.11688311688311688,0
2025,00-0033885,48,5.270833333333333,5,27,11,22,15,9,0.10416666666666667,0.5625,0.22916666666666666,0.4583333333333333,0.3125,0.1875,0.14893617021276595,0.2553191489361702,0.2978723404255319,0.19148936170212766,0.10638297872340426,0
2025,00-0033891,18,13.38888888888889,7,6,4,5,9,2,0.3888888888888889,0.3333333333333333,0.2222222222222222,0.2777777777777778,0.5,0.1111111111111111,0.2777777777777778,0.1111111111111111,0.5,0.1111111111111111,0,0
2025,00-0033906,39,0.8461538461538461,1,34,13,11,15,5,0.02564102564102564,0.8717948717948718,0.3333333333333333,0.28205128205128205,0.38461538461538464,0.1282051282051282,0.05128205128205128,0.3333333333333333,0.07692307692307693,0.20512820512820512,0.3333333333333333,0
2025,00-0033908,71,7.6,10,25,25,21,24,13,0.14084507042253522,0.352112676056338,0.352112676056338,0.29577464788732394,0.3380281690140845,0.18309859154929578,0.11267605633802817,0.2535211267605634,0.2535211267605634,0.352112676056338,0.028169014084507043,0
2025,00-0033921,52,7.078431372549019,7,18,21,10,20,8,0.1346153846153846,0.34615384615384615,0.40384615384615385,0.19230769230769232,0.38461538461538464,0.15384615384615385,0.11764705882352941,0.2549019607843137,0.2549019607843137,0.27450980392156865,0.09803921568627451,0
2025,00-0033923,25,0,1,23,15,2,8,5,0.04,0.92,0.6,0.08,0.32,0.2,0.08,0.12,0.08,0.2,0.52,0
2025,00-0033943,22,13.142857142857142,5,1,6,5,10,2,0.22727272727272727,0.045454545454545456,0.2727272727272727,0.22727272727272727,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.4090909090909091,0.18181818181818182,0.22727272727272727,0,0
2025,00-0033955,32,-0.7419354838709677,0,28,12,3,16,3,0,0.875,0.375,0.09375,0.5,0.09375,0.03125,0.125,0.125,0.1875,0.53125,0
2025,00-0034073,5,0.2,0,5,0,2,3,3,0,1,0,0.4,0.6,0.6,0.25,0,0,0.75,0,0
2025,00-0034159,16,4.5,0,8,4,4,8,1,0,0.5,0.25,0.25,0.5,0.0625,0.1875,0.0625,0.25,0.4375,0.0625,0
2025,00-0034270,10,4.5,1,5,4,1,5,0,0.1,0.5,0.4,0.1,0.5,0,0.2,0.4,0.1,0.1,0.2,0
2025,00-0034272,29,12.206896551724139,10,6,11,2,16,5,0.3448275862068966,0.20689655172413793,0.3793103448275862,0.06896551724137931,0.5517241379310345,0.1724137931034483,0.4827586206896552,0.06896551724137931,0.10344827586206896,0.2413793103448276,0.10344827586206896,0
2025,00-0034348,125,12.435483870967742,44,25,62,15,47,20,0.352,0.2,0.496,0.12,0.376,0.16,0.336,0.256,0.224,0.168,0.016,0
2025,00-0034351,82,7.109756097560975,13,39,27,19,36,15,0.15853658536585366,0.47560975609756095,0.32926829268292684,0.23170731707317074,0.43902439024390244,0.18292682926829268,0.09876543209876543,0.19753086419753085,0.24691358024691357,0.3950617283950617,0.06172839506172839,0
