season,week,player_id,xfp_24,fpoe_24,xfp_roll3_24,xfp_roll5_24,fpoe_roll3_24,fpoe_roll5_24
2021,13,00-0031325,NA,NA,NA,NA,NA,NA
2021,14,00-0031325,NA,NA,NA,NA,NA,NA
2021,18,00-0031325,NA,NA,NA,NA,NA,NA
2022,1,00-0031325,NA,NA,NA,NA,NA,NA
2022,2,00-0031325,NA,NA,NA,NA,NA,NA
2022,7,00-0031325,NA,NA,NA,NA,NA,NA
2022,8,00-0031325,NA,NA,NA,NA,NA,NA
2022,9,00-0031325,NA,NA,NA,NA,NA,NA
2022,10,00-0031325,NA,NA,NA,NA,NA,NA
2022,11,00-0031325,NA,NA,NA,NA,NA,NA
2022,16,00-0031325,NA,NA,NA,NA,NA,NA
2022,18,00-0031325,NA,NA,NA,NA,NA,NA
2022,19,00-0031325,NA,NA,NA,NA,NA,NA
2020,11,00-0031339,NA,NA,NA,NA,NA,NA
2020,13,00-0031339,NA,NA,NA,NA,NA,NA
2020,1,00-0031345,NA,NA,NA,NA,NA,NA
2020,2,00-0031345,NA,NA,NA,NA,NA,NA
2020,5,00-0031345,NA,NA,NA,NA,NA,NA
2020,6,00-0031345,NA,NA,NA,NA,NA,NA
2020,7,00-0031345,NA,NA,NA,NA,NA,NA
2020,8,00-0031345,NA,NA,NA,NA,NA,NA
2021,1,00-0031345,NA,NA,NA,NA,NA,NA
2021,2,00-0031345,NA,NA,NA,NA,NA,NA
2021,3,00-0031345,NA,NA,NA,NA,NA,NA
2021,4,00-0031345,NA,NA,NA,NA,NA,NA
2021,7,00-0031345,NA,NA,NA,NA,NA,NA
2021,8,00-0031345,NA,NA,NA,NA,NA,NA
2021,9,00-0031345,NA,NA,NA,NA,NA,NA
2021,10,00-0031345,NA,NA,NA,NA,NA,NA
2021,11,00-0031345,NA,NA,NA,NA,NA,NA
2021,12,00-0031345,NA,NA,NA,NA,NA,NA
2021,13,00-0031345,NA,NA,NA,NA,NA,NA
2021,14,00-0031345,NA,NA,NA,NA,NA,NA
2021,15,00-0031345,NA,NA,NA,NA,NA,NA
2021,16,00-0031345,NA,NA,NA,NA,NA,NA
2021,18,00-0031345,NA,NA,NA,NA,NA,NA
2021,19,00-0031345,NA,NA,NA,NA,NA,NA
2021,20,00-0031345,NA,NA,NA,NA,NA,NA
2021,21,00-0031345,NA,NA,NA,NA,NA,NA
2022,2,00-0031345,NA,NA,NA,NA,NA,NA
2022,3,00-0031345,NA,NA,NA,NA,NA,NA
2022,4,00-0031345,NA,NA,NA,NA,NA,NA
2022,5,00-0031345,NA,NA,NA,NA,NA,NA
2022,6,00-0031345,NA,NA,NA,NA,NA,NA
2022,7,00-0031345,NA,NA,NA,NA,NA,NA
2022,8,00-0031345,NA,NA,NA,NA,NA,NA
2022,10,00-0031345,NA,NA,NA,NA,NA,NA
2022,11,00-0031345,NA,NA,NA,NA,NA,NA
2022,12,00-0031345,NA,NA,NA,NA,NA,NA
2022,13,00-0031345,NA,NA,NA,NA,NA,NA
2023,1,00-0031345,NA,NA,NA,NA,NA,NA
2023,2,00-0031345,NA,NA,NA,NA,NA,NA
2023,3,00-0031345,NA,NA,NA,NA,NA,NA
2023,5,00-0031345,NA,NA,NA,NA,NA,NA
2023,6,00-0031345,NA,NA,NA,NA,NA,NA
2023,8,00-0031345,NA,NA,NA,NA,NA,NA
2023,18,00-0031345,NA,NA,NA,NA,NA,NA
2024,18,00-0031345,NA,NA,NA,NA,NA,NA
2025,7,00-0031345,-0.30000000000000004,0,NA,NA,NA,NA
2025,14,00-0031345,-0.30000000000000004,-0.09999999999999998,-0.30000000000000004,-0.30000000000000004,0,0
2025,18,00-0031345,-0.30000000000000004,0,-0.30000000000000004,-0.30000000000000004,-0.04999999999999999,-0.04999999999999999
2020,2,00-0031357,NA,NA,NA,NA,NA,NA
2021,19,00-0031357,NA,NA,NA,NA,NA,NA
2024,9,00-0031357,NA,NA,NA,NA,NA,NA
2021,18,00-0031363,NA,NA,NA,NA,NA,NA
2020,1,00-0031376,NA,NA,NA,NA,NA,NA
2020,2,00-0031376,NA,NA,NA,NA,NA,NA
2020,3,00-0031376,NA,NA,NA,NA,NA,NA
2020,4,00-0031376,NA,NA,NA,NA,NA,NA
2020,5,00-0031376,NA,NA,NA,NA,NA,NA
2020,6,00-0031376,NA,NA,NA,NA,NA,NA
2020,7,00-0031376,NA,NA,NA,NA,NA,NA
2020,8,00-0031376,NA,NA,NA,NA,NA,NA
2020,9,00-0031376,NA,NA,NA,NA,NA,NA
2020,10,00-0031376,NA,NA,NA,NA,NA,NA
2020,12,00-0031376,NA,NA,NA,NA,NA,NA
2020,15,00-0031376,NA,NA,NA,NA,NA,NA
2020,16,00-0031376,NA,NA,NA,NA,NA,NA
2020,17,00-0031376,NA,NA,NA,NA,NA,NA
2021,2,00-0031376,NA,NA,NA,NA,NA,NA
2021,5,00-0031376,NA,NA,NA,NA,NA,NA
2021,6,00-0031376,NA,NA,NA,NA,NA,NA
2021,7,00-0031376,NA,NA,NA,NA,NA,NA
2021,9,00-0031376,NA,NA,NA,NA,NA,NA
2021,10,00-0031376,NA,NA,NA,NA,NA,NA
2021,18,00-0031376,NA,NA,NA,NA,NA,NA
2021,19,00-0031376,NA,NA,NA,NA,NA,NA
2021,20,00-0031376,NA,NA,NA,NA,NA,NA
2021,21,00-0031376,NA,NA,NA,NA,NA,NA
2022,1,00-0031376,NA,NA,NA,NA,NA,NA
2022,2,00-0031376,NA,NA,NA,NA,NA,NA
2022,3,00-0031376,NA,NA,NA,NA,NA,NA
2022,4,00-0031376,NA,NA,NA,NA,NA,NA
2022,5,00-0031376,NA,NA,NA,NA,NA,NA
2022,6,00-0031376,NA,NA,NA,NA,NA,NA
2022,7,00-0031376,NA,NA,NA,NA,NA,NA
2022,9,00-0031376,NA,NA,NA,NA,NA,NA
2022,10,00-0031376,NA,NA,NA,NA,NA,NA
2022,11,00-0031376,NA,NA,NA,NA,NA,NA
2022,12,00-0031376,NA,NA,NA,NA,NA,NA
2022,13,00-0031376,NA,NA,NA,NA,NA,NA
2022,14,00-0031376,NA,NA,NA,NA,NA,NA
2022,15,00-0031376,NA,NA,NA,NA,NA,NA
2022,16,00-0031376,NA,NA,NA,NA,NA,NA
2022,17,00-0031376,NA,NA,NA,NA,NA,NA
2022,18,00-0031376,NA,NA,NA,NA,NA,NA
2022,20,00-0031376,NA,NA,NA,NA,NA,NA
2022,21,00-0031376,NA,NA,NA,NA,NA,NA
2022,22,00-0031376,NA,NA,NA,NA,NA,NA
2023,1,00-0031376,NA,NA,NA,NA,NA,NA
2023,2,00-0031376,NA,NA,NA,NA,NA,NA
2023,3,00-0031376,NA,NA,NA,NA,NA,NA
2023,4,00-0031376,NA,NA,NA,NA,NA,NA
2023,5,00-0031376,NA,NA,NA,NA,NA,NA
2023,6,00-0031376,NA,NA,NA,NA,NA,NA
2023,7,00-0031376,NA,NA,NA,NA,NA,NA
2023,8,00-0031376,NA,NA,NA,NA,NA,NA
2023,9,00-0031376,NA,NA,NA,NA,NA,NA
2023,11,00-0031376,NA,NA,NA,NA,NA,NA
2023,14,00-0031376,NA,NA,NA,NA,NA,NA
2023,15,00-0031376,NA,NA,NA,NA,NA,NA
2023,22,00-0031376,NA,NA,NA,NA,NA,NA
2020,1,00-0031381,NA,NA,NA,NA,NA,NA
2020,2,00-0031381,NA,NA,NA,NA,NA,NA
2020,6,00-0031381,NA,NA,NA,NA,NA,NA
2020,7,00-0031381,NA,NA,NA,NA,NA,NA
2020,8,00-0031381,NA,NA,NA,NA,NA,NA
2020,9,00-0031381,NA,NA,NA,NA,NA,NA
2020,10,00-0031381,NA,NA,NA,NA,NA,NA
2020,11,00-0031381,NA,NA,NA,NA,NA,NA
2020,12,00-0031381,NA,NA,NA,NA,NA,NA
2020,13,00-0031381,NA,NA,NA,NA,NA,NA
2020,14,00-0031381,NA,NA,NA,NA,NA,NA
2020,15,00-0031381,NA,NA,NA,NA,NA,NA
2020,16,00-0031381,NA,NA,NA,NA,NA,NA
2020,17,00-0031381,NA,NA,NA,NA,NA,NA
2020,19,00-0031381,NA,NA,NA,NA,NA,NA
2020,20,00-0031381,NA,NA,NA,NA,NA,NA
2021,1,00-0031381,NA,NA,NA,NA,NA,NA
2021,2,00-0031381,NA,NA,NA,NA,NA,NA
2021,3,00-0031381,NA,NA,NA,NA,NA,NA
2021,4,00-0031381,NA,NA,NA,NA,NA,NA
2021,5,00-0031381,NA,NA,NA,NA,NA,NA
2021,6,00-0031381,NA,NA,NA,NA,NA,NA
2021,7,00-0031381,NA,NA,NA,NA,NA,NA
2021,9,00-0031381,NA,NA,NA,NA,NA,NA
2021,10,00-0031381,NA,NA,NA,NA,NA,NA
2021,11,00-0031381,NA,NA,NA,NA,NA,NA
2021,12,00-0031381,NA,NA,NA,NA,NA,NA
2021,14,00-0031381,NA,NA,NA,NA,NA,NA
2021,15,00-0031381,NA,NA,NA,NA,NA,NA
2021,16,00-0031381,NA,NA,NA,NA,NA,NA
2021,17,00-0031381,NA,NA,NA,NA,NA,NA
2021,18,00-0031381,NA,NA,NA,NA,NA,NA
2021,20,00-0031381,NA,NA,NA,NA,NA,NA
2022,1,00-0031381,NA,NA,NA,NA,NA,NA
2022,2,00-0031381,NA,NA,NA,NA,NA,NA
2022,3,00-0031381,NA,NA,NA,NA,NA,NA
2022,4,00-0031381,NA,NA,NA,NA,NA,NA
2022,5,00-0031381,NA,NA,NA,NA,NA,NA
2022,7,00-0031381,NA,NA,NA,NA,NA,NA
2022,8,00-0031381,NA,NA,NA,NA,NA,NA
2022,9,00-0031381,NA,NA,NA,NA,NA,NA
2022,10,00-0031381,NA,NA,NA,NA,NA,NA
2022,11,00-0031381,NA,NA,NA,NA,NA,NA
2022,12,00-0031381,NA,NA,NA,NA,NA,NA
2022,13,00-0031381,NA,NA,NA,NA,NA,NA
2022,14,00-0031381,NA,NA,NA,NA,NA,NA
2022,15,00-0031381,NA,NA,NA,NA,NA,NA
2022,16,00-0031381,NA,NA,NA,NA,NA,NA
2022,17,00-0031381,NA,NA,NA,NA,NA,NA
2022,18,00-0031381,NA,NA,NA,NA,NA,NA
2023,1,00-0031381,NA,NA,NA,NA,NA,NA
2023,2,00-0031381,NA,NA,NA,NA,NA,NA
2023,3,00-0031381,NA,NA,NA,NA,NA,NA
2023,4,00-0031381,NA,NA,NA,NA,NA,NA
2023,5,00-0031381,NA,NA,NA,NA,NA,NA
2023,6,00-0031381,NA,NA,NA,NA,NA,NA
2023,7,00-0031381,NA,NA,NA,NA,NA,NA
2023,8,00-0031381,NA,NA,NA,NA,NA,NA
2023,9,00-0031381,NA,NA,NA,NA,NA,NA
2023,10,00-0031381,NA,NA,NA,NA,NA,NA
2023,11,00-0031381,NA,NA,NA,NA,NA,NA
2023,12,00-0031381,NA,NA,NA,NA,NA,NA
2023,14,00-0031381,NA,NA,NA,NA,NA,NA
2023,15,00-0031381,NA,NA,NA,NA,NA,NA
2023,16,00-0031381,NA,NA,NA,NA,NA,NA
2023,17,00-0031381,NA,NA,NA,NA,NA,NA
2023,18,00-0031381,NA,NA,NA,NA,NA,NA
2024,1,00-0031381,NA,NA,NA,NA,NA,NA
2024,2,00-0031381,NA,NA,NA,NA,NA,NA
2024,3,00-0031381,NA,NA,NA,NA,NA,NA
2024,7,00-0031381,NA,NA,NA,NA,NA,NA
2024,8,00-0031381,NA,NA,NA,NA,NA,NA
2024,9,00-0031381,NA,NA,NA,NA,NA,NA
2024,10,00-0031381,NA,NA,NA,NA,NA,NA
2024,11,00-0031381,NA,NA,NA,NA,NA,NA
2024,13,00-0031381,NA,NA,NA,NA,NA,NA
2024,14,00-0031381,NA,NA,NA,NA,NA,NA
2024,15,00-0031381,NA,NA,NA,NA,NA,NA
2024,16,00-0031381,NA,NA,NA,NA,NA,NA
2024,17,00-0031381,NA,NA,NA,NA,NA,NA
2024,18,00-0031381,NA,NA,NA,NA,NA,NA
2025,1,00-0031381,10.068000000000001,-2.968000000000001,NA,NA,NA,NA
2025,2,00-0031381,26.661,-7.061,10.068000000000001,10.068000000000001,-2.968000000000001,-2.968000000000001
2025,3,00-0031381,14.802,-1.7019999999999982,18.3645,18.3645,-5.0145,-5.0145
2025,4,00-0031381,8.678,4.922000000000001,17.177,17.177,-3.910333333333333,-3.910333333333333
2025,5,00-0031381,16.685000000000002,-5.385000000000002,16.71366666666667,15.05225,-1.2803333333333324,-1.7022499999999996
2025,6,00-0031381,16.381,-10.481,13.388333333333334,15.378800000000002,-0.7216666666666663,-2.4388
2025,7,00-0031381,19.002,4.998000000000001,13.914666666666667,16.6414,-3.648,-3.9414
2025,9,00-0031381,16.042,4.457999999999998,17.356,15.1096,-3.622666666666667,-1.5295999999999996
2025,10,00-0031381,16.757,-0.05700000000000216,17.141666666666666,15.357600000000001,-0.3416666666666668,-0.29760000000000025
2025,11,00-0031381,17.647,-11.046999999999999,17.267,16.9734,3.132999999999999,-1.2934000000000008
2025,12,00-0031381,18.375,2.3249999999999993,16.815333333333335,17.1658,-2.215333333333334,-2.4258
2025,13,00-0031381,11.632,8.168000000000001,17.593,17.5646,-2.926333333333334,0.13539999999999958
2025,14,00-0031381,11.923,-7.023,15.884666666666666,16.090600000000002,-0.18466666666666617,0.7693999999999995
2025,15,00-0031381,18.855,-9.754999999999999,13.976666666666667,15.2668,1.156666666666667,-1.5268000000000002
2025,19,00-0031381,17.308,-7.6080000000000005,14.136666666666667,15.686399999999999,-2.869999999999999,-3.4663999999999993
2025,20,00-0031381,9.913,-6.513,16.028666666666666,15.6186,-8.128666666666666,-2.7786
2025,21,00-0031381,11.016,5.883999999999999,15.358666666666666,13.9262,-7.958666666666667,-4.5462
2020,1,00-0031382,NA,NA,NA,NA,NA,NA
2020,2,00-0031382,NA,NA,NA,NA,NA,NA
2020,3,00-0031382,NA,NA,NA,NA,NA,NA
2020,4,00-0031382,NA,NA,NA,NA,NA,NA
2020,5,00-0031382,NA,NA,NA,NA,NA,NA
2020,6,00-0031382,NA,NA,NA,NA,NA,NA
2020,7,00-0031382,NA,NA,NA,NA,NA,NA
2020,8,00-0031382,NA,NA,NA,NA,NA,NA
2020,10,00-0031382,NA,NA,NA,NA,NA,NA
2020,11,00-0031382,NA,NA,NA,NA,NA,NA
2020,12,00-0031382,NA,NA,NA,NA,NA,NA
2020,13,00-0031382,NA,NA,NA,NA,NA,NA
2020,14,00-0031382,NA,NA,NA,NA,NA,NA
2020,15,00-0031382,NA,NA,NA,NA,NA,NA
2020,17,00-0031382,NA,NA,NA,NA,NA,NA
2020,18,00-0031382,NA,NA,NA,NA,NA,NA
2020,19,00-0031382,NA,NA,NA,NA,NA,NA
2021,1,00-0031382,NA,NA,NA,NA,NA,NA
2021,2,00-0031382,NA,NA,NA,NA,NA,NA
2021,7,00-0031382,NA,NA,NA,NA,NA,NA
2021,8,00-0031382,NA,NA,NA,NA,NA,NA
2021,9,00-0031382,NA,NA,NA,NA,NA,NA
2021,10,00-0031382,NA,NA,NA,NA,NA,NA
2021,11,00-0031382,NA,NA,NA,NA,NA,NA
2021,12,00-0031382,NA,NA,NA,NA,NA,NA
2021,14,00-0031382,NA,NA,NA,NA,NA,NA
2021,16,00-0031382,NA,NA,NA,NA,NA,NA
2021,17,00-0031382,NA,NA,NA,NA,NA,NA
2021,18,00-0031382,NA,NA,NA,NA,NA,NA
2022,1,00-0031382,NA,NA,NA,NA,NA,NA
2022,2,00-0031382,NA,NA,NA,NA,NA,NA
2022,3,00-0031382,NA,NA,NA,NA,NA,NA
2022,4,00-0031382,NA,NA,NA,NA,NA,NA
2022,10,00-0031382,NA,NA,NA,NA,NA,NA
2022,11,00-0031382,NA,NA,NA,NA,NA,NA
2022,12,00-0031382,NA,NA,NA,NA,NA,NA
2022,13,00-0031382,NA,NA,NA,NA,NA,NA
2022,15,00-0031382,NA,NA,NA,NA,NA,NA
2020,3,00-0031384,NA,NA,NA,NA,NA,NA
2020,4,00-0031384,NA,NA,NA,NA,NA,NA
2020,5,00-0031384,NA,NA,NA,NA,NA,NA
2020,6,00-0031384,NA,NA,NA,NA,NA,NA
2020,7,00-0031384,NA,NA,NA,NA,NA,NA
2020,10,00-0031384,NA,NA,NA,NA,NA,NA
2020,11,00-0031384,NA,NA,NA,NA,NA,NA
2020,12,00-0031384,NA,NA,NA,NA,NA,NA
2021,18,00-0031384,NA,NA,NA,NA,NA,NA
2022,1,00-0031384,NA,NA,NA,NA,NA,NA
2022,9,00-0031384,NA,NA,NA,NA,NA,NA
2022,10,00-0031384,NA,NA,NA,NA,NA,NA
2020,1,00-0031387,NA,NA,NA,NA,NA,NA
2020,2,00-0031387,NA,NA,NA,NA,NA,NA
2020,3,00-0031387,NA,NA,NA,NA,NA,NA
2020,5,00-0031387,NA,NA,NA,NA,NA,NA
2020,6,00-0031387,NA,NA,NA,NA,NA,NA
2020,7,00-0031387,NA,NA,NA,NA,NA,NA
2020,8,00-0031387,NA,NA,NA,NA,NA,NA
2020,9,00-0031387,NA,NA,NA,NA,NA,NA
2020,10,00-0031387,NA,NA,NA,NA,NA,NA
2020,11,00-0031387,NA,NA,NA,NA,NA,NA
2020,12,00-0031387,NA,NA,NA,NA,NA,NA
2020,13,00-0031387,NA,NA,NA,NA,NA,NA
2020,14,00-0031387,NA,NA,NA,NA,NA,NA
2020,15,00-0031387,NA,NA,NA,NA,NA,NA
2020,16,00-0031387,NA,NA,NA,NA,NA,NA
2020,18,00-0031387,NA,NA,NA,NA,NA,NA
2021,1,00-0031387,NA,NA,NA,NA,NA,NA
2021,2,00-0031387,NA,NA,NA,NA,NA,NA
2021,3,00-0031387,NA,NA,NA,NA,NA,NA
2021,4,00-0031387,NA,NA,NA,NA,NA,NA
2021,5,00-0031387,NA,NA,NA,NA,NA,NA
2021,6,00-0031387,NA,NA,NA,NA,NA,NA
2021,10,00-0031387,NA,NA,NA,NA,NA,NA
2021,11,00-0031387,NA,NA,NA,NA,NA,NA
2020,9,00-0031395,NA,NA,NA,NA,NA,NA
2021,15,00-0031395,NA,NA,NA,NA,NA,NA
2020,1,00-0031408,NA,NA,NA,NA,NA,NA
2020,2,00-0031408,NA,NA,NA,NA,NA,NA
2020,3,00-0031408,NA,NA,NA,NA,NA,NA
2020,4,00-0031408,NA,NA,NA,NA,NA,NA
2020,5,00-0031408,NA,NA,NA,NA,NA,NA
2020,6,00-0031408,NA,NA,NA,NA,NA,NA
2020,7,00-0031408,NA,NA,NA,NA,NA,NA
2020,8,00-0031408,NA,NA,NA,NA,NA,NA
2020,9,00-0031408,NA,NA,NA,NA,NA,NA
2020,10,00-0031408,NA,NA,NA,NA,NA,NA
2020,11,00-0031408,NA,NA,NA,NA,NA,NA
2020,12,00-0031408,NA,NA,NA,NA,NA,NA
2020,14,00-0031408,NA,NA,NA,NA,NA,NA
2020,15,00-0031408,NA,NA,NA,NA,NA,NA
2020,16,00-0031408,NA,NA,NA,NA,NA,NA
2020,17,00-0031408,NA,NA,NA,NA,NA,NA
2020,18,00-0031408,NA,NA,NA,NA,NA,NA
2020,19,00-0031408,NA,NA,NA,NA,NA,NA
2020,20,00-0031408,NA,NA,NA,NA,NA,NA
2020,21,00-0031408,NA,NA,NA,NA,NA,NA
2021,1,00-0031408,NA,NA,NA,NA,NA,NA
2021,2,00-0031408,NA,NA,NA,NA,NA,NA
2021,3,00-0031408,NA,NA,NA,NA,NA,NA
2021,4,00-0031408,NA,NA,NA,NA,NA,NA
2021,5,00-0031408,NA,NA,NA,NA,NA,NA
2021,6,00-0031408,NA,NA,NA,NA,NA,NA
2021,7,00-0031408,NA,NA,NA,NA,NA,NA
2021,8,00-0031408,NA,NA,NA,NA,NA,NA
2021,10,00-0031408,NA,NA,NA,NA,NA,NA
2021,11,00-0031408,NA,NA,NA,NA,NA,NA
2021,12,00-0031408,NA,NA,NA,NA,NA,NA
2021,13,00-0031408,NA,NA,NA,NA,NA,NA
2021,14,00-0031408,NA,NA,NA,NA,NA,NA
2021,15,00-0031408,NA,NA,NA,NA,NA,NA
2021,17,00-0031408,NA,NA,NA,NA,NA,NA
2021,18,00-0031408,NA,NA,NA,NA,NA,NA
2021,19,00-0031408,NA,NA,NA,NA,NA,NA
2021,20,00-0031408,NA,NA,NA,NA,NA,NA
2022,1,00-0031408,NA,NA,NA,NA,NA,NA
2022,2,00-0031408,NA,NA,NA,NA,NA,NA
2022,4,00-0031408,NA,NA,NA,NA,NA,NA
2022,5,00-0031408,NA,NA,NA,NA,NA,NA
2022,6,00-0031408,NA,NA,NA,NA,NA,NA
2022,7,00-0031408,NA,NA,NA,NA,NA,NA
2022,8,00-0031408,NA,NA,NA,NA,NA,NA
2022,9,00-0031408,NA,NA,NA,NA,NA,NA
2022,10,00-0031408,NA,NA,NA,NA,NA,NA
2022,12,00-0031408,NA,NA,NA,NA,NA,NA
2022,13,00-0031408,NA,NA,NA,NA,NA,NA
2022,14,00-0031408,NA,NA,NA,NA,NA,NA
2022,15,00-0031408,NA,NA,NA,NA,NA,NA
2022,16,00-0031408,NA,NA,NA,NA,NA,NA
2022,17,00-0031408,NA,NA,NA,NA,NA,NA
2022,19,00-0031408,NA,NA,NA,NA,NA,NA
2023,1,00-0031408,NA,NA,NA,NA,NA,NA
2023,2,00-0031408,NA,NA,NA,NA,NA,NA
2023,3,00-0031408,NA,NA,NA,NA,NA,NA
2023,4,00-0031408,NA,NA,NA,NA,NA,NA
2023,6,00-0031408,NA,NA,NA,NA,NA,NA
2023,7,00-0031408,NA,NA,NA,NA,NA,NA
2023,8,00-0031408,NA,NA,NA,NA,NA,NA
2023,9,00-0031408,NA,NA,NA,NA,NA,NA
2023,10,00-0031408,NA,NA,NA,NA,NA,NA
2023,11,00-0031408,NA,NA,NA,NA,NA,NA
2023,12,00-0031408,NA,NA,NA,NA,NA,NA
2023,13,00-0031408,NA,NA,NA,NA,NA,NA
2023,14,00-0031408,NA,NA,NA,NA,NA,NA
2023,15,00-0031408,NA,NA,NA,NA,NA,NA
2023,16,00-0031408,NA,NA,NA,NA,NA,NA
2023,17,00-0031408,NA,NA,NA,NA,NA,NA
2023,18,00-0031408,NA,NA,NA,NA,NA,NA
2023,19,00-0031408,NA,NA,NA,NA,NA,NA
2023,20,00-0031408,NA,NA,NA,NA,NA,NA
2024,1,00-0031408,NA,NA,NA,NA,NA,NA
2024,2,00-0031408,NA,NA,NA,NA,NA,NA
2024,3,00-0031408,NA,NA,NA,NA,NA,NA
2024,4,00-0031408,NA,NA,NA,NA,NA,NA
2024,5,00-0031408,NA,NA,NA,NA,NA,NA
2024,6,00-0031408,NA,NA,NA,NA,NA,NA
2024,7,00-0031408,NA,NA,NA,NA,NA,NA
2024,12,00-0031408,NA,NA,NA,NA,NA,NA
2024,13,00-0031408,NA,NA,NA,NA,NA,NA
2024,14,00-0031408,NA,NA,NA,NA,NA,NA
2024,15,00-0031408,NA,NA,NA,NA,NA,NA
2024,16,00-0031408,NA,NA,NA,NA,NA,NA
2024,17,00-0031408,NA,NA,NA,NA,NA,NA
2024,18,00-0031408,NA,NA,NA,NA,NA,NA
2024,19,00-0031408,NA,NA,NA,NA,NA,NA
2025,1,00-0031408,12.130999999999998,-4.530999999999998,NA,NA,NA,NA
2025,2,00-0031408,15.928,-7.827999999999999,12.130999999999998,12.130999999999998,-4.530999999999998,-4.530999999999998
2025,3,00-0031408,13.093,-1.7929999999999993,14.029499999999999,14.029499999999999,-6.179499999999999,-6.179499999999999
2025,7,00-0031408,7.671,-7.671,13.717333333333332,13.717333333333332,-4.7173333333333325,-4.7173333333333325
2025,15,00-0031408,18.974000000000004,-2.774000000000001,12.230666666666668,12.20575,-5.763999999999999,-5.455749999999999
2025,16,00-0031408,16.25,-4.65,13.246000000000002,13.5594,-4.0793333333333335,-4.9193999999999996
2025,17,00-0031408,12.088000000000001,-1.4880000000000013,14.298333333333336,14.3832,-5.031666666666667,-4.9432
2025,18,00-0031408,2.854,1.5460000000000003,15.770666666666669,13.615200000000002,-2.9706666666666677,-3.6752000000000002
2020,1,00-0031428,NA,NA,NA,NA,NA,NA
2020,2,00-0031428,NA,NA,NA,NA,NA,NA
2020,3,00-0031428,NA,NA,NA,NA,NA,NA
2020,4,00-0031428,NA,NA,NA,NA,NA,NA
2020,5,00-0031428,NA,NA,NA,NA,NA,NA
2020,6,00-0031428,NA,NA,NA,NA,NA,NA
2020,7,00-0031428,NA,NA,NA,NA,NA,NA
2020,8,00-0031428,NA,NA,NA,NA,NA,NA
2020,9,00-0031428,NA,NA,NA,NA,NA,NA
2020,10,00-0031428,NA,NA,NA,NA,NA,NA
2020,12,00-0031428,NA,NA,NA,NA,NA,NA
2020,13,00-0031428,NA,NA,NA,NA,NA,NA
2020,14,00-0031428,NA,NA,NA,NA,NA,NA
2020,15,00-0031428,NA,NA,NA,NA,NA,NA
2020,16,00-0031428,NA,NA,NA,NA,NA,NA
2020,17,00-0031428,NA,NA,NA,NA,NA,NA
2020,18,00-0031428,NA,NA,NA,NA,NA,NA
2021,1,00-0031428,NA,NA,NA,NA,NA,NA
2021,2,00-0031428,NA,NA,NA,NA,NA,NA
2021,3,00-0031428,NA,NA,NA,NA,NA,NA
2021,4,00-0031428,NA,NA,NA,NA,NA,NA
2021,5,00-0031428,NA,NA,NA,NA,NA,NA
2021,6,00-0031428,NA,NA,NA,NA,NA,NA
2021,7,00-0031428,NA,NA,NA,NA,NA,NA
2021,8,00-0031428,NA,NA,NA,NA,NA,NA
2021,9,00-0031428,NA,NA,NA,NA,NA,NA
2021,14,00-0031428,NA,NA,NA,NA,NA,NA
2021,17,00-0031428,NA,NA,NA,NA,NA,NA
2021,18,00-0031428,NA,NA,NA,NA,NA,NA
2022,1,00-0031428,NA,NA,NA,NA,NA,NA
2022,2,00-0031428,NA,NA,NA,NA,NA,NA
2022,3,00-0031428,NA,NA,NA,NA,NA,NA
2022,4,00-0031428,NA,NA,NA,NA,NA,NA
2022,5,00-0031428,NA,NA,NA,NA,NA,NA
2022,6,00-0031428,NA,NA,NA,NA,NA,NA
2022,8,00-0031428,NA,NA,NA,NA,NA,NA
2022,9,00-0031428,NA,NA,NA,NA,NA,NA
2022,10,00-0031428,NA,NA,NA,NA,NA,NA
2022,11,00-0031428,NA,NA,NA,NA,NA,NA
2023,1,00-0031428,NA,NA,NA,NA,NA,NA
2023,2,00-0031428,NA,NA,NA,NA,NA,NA
2023,3,00-0031428,NA,NA,NA,NA,NA,NA
2023,4,00-0031428,NA,NA,NA,NA,NA,NA
2023,5,00-0031428,NA,NA,NA,NA,NA,NA
2023,7,00-0031428,NA,NA,NA,NA,NA,NA
2023,8,00-0031428,NA,NA,NA,NA,NA,NA
2023,9,00-0031428,NA,NA,NA,NA,NA,NA
2023,11,00-0031428,NA,NA,NA,NA,NA,NA
2023,12,00-0031428,NA,NA,NA,NA,NA,NA
2023,13,00-0031428,NA,NA,NA,NA,NA,NA
2023,14,00-0031428,NA,NA,NA,NA,NA,NA
2023,15,00-0031428,NA,NA,NA,NA,NA,NA
2023,16,00-0031428,NA,NA,NA,NA,NA,NA
2023,18,00-0031428,NA,NA,NA,NA,NA,NA
2023,19,00-0031428,NA,NA,NA,NA,NA,NA
2024,6,00-0031428,NA,NA,NA,NA,NA,NA
2024,8,00-0031428,NA,NA,NA,NA,NA,NA
2024,9,00-0031428,NA,NA,NA,NA,NA,NA
2024,11,00-0031428,NA,NA,NA,NA,NA,NA
2024,15,00-0031428,NA,NA,NA,NA,NA,NA
2024,17,00-0031428,NA,NA,NA,NA,NA,NA
2020,1,00-0031484,NA,NA,NA,NA,NA,NA
2020,2,00-0031484,NA,NA,NA,NA,NA,NA
2020,4,00-0031484,NA,NA,NA,NA,NA,NA
2020,6,00-0031484,NA,NA,NA,NA,NA,NA
