position,feature,n,coverage,outcome_pearson,outcome_spearman,partial_correlation_after_base,residual_correlation,year_sign_stability,median_year_abs_residual_cor,signal_score,target_year
WR,prior_rec_td_rate,7304,1,0.13628416805056853,0.25003775233613884,-0.012847166201687283,-0.01621050521520896,1,0.01381409158289763,0.18919475808952838,2025
WR,weekly_experience,7090,0.9707009857612268,0.05576051352299167,0.06935052615070311,-0.0283537034142432,-0.03078787943499106,1,0.02801839821708709,0.18809021579294607,2025
WR,injury_risk,7304,1,0.018246982431197385,0.035769878860455837,-0.03290722280860144,-0.03397183732518416,1,0.03511827197377861,0.18754520199213762,2025
WR,opp_pos_residual_roll4,7304,1,0.028218321932611264,0.017298664176767516,0.03458775714286665,0.03458970649108067,1,0.029996274520425283,0.18752165663275444,2025
WR,def_wr_residual_roll4,7304,1,0.028218321932611264,0.017298664176767516,0.03458775714286665,0.03458970649108067,1,0.029996274520425283,0.18752165663275444,2025
WR,roll3_pass_attempt_share,7304,1,0.08637178364028898,0.08867602578418127,0.026232668114499716,0.024374968695117284,1,0.027013550075913967,0.18743937689451518,2025
WR,tw_combine_bmi_24,7304,1,0.1067303928665015,0.0656122660643987,0.025049406807316994,0.022517555002149074,1,0.017974953800317273,0.18579405219311013,2025
WR,tw_combine_missing_24,7304,1,-0.147229117385855,-0.1828372663970651,-0.014540325377284006,-0.010604358656265862,1,0.010937285348711826,0.18489366845253924,2025
WR,roll3_pass_attempts,7304,1,0.08612657645489089,0.08865540960364285,0.02277935142413739,0.020865428531687606,1,0.022288800908720735,0.18471762835893027,2025
WR,response_blitz_rate_24,4917,0.6731927710843374,0.023197983186658874,-0.003450338194677244,0.030737224839986695,0.03062299909804051,1,0.03191818748726423,0.18434556035368713,2025
WR,weekly_is_rookie,7090,0.9707009857612268,-0.05741601128168789,-0.06009938344171018,0.022531177359648144,0.024934396534553708,1,0.016786801927827805,0.1829569217709876,2025
WR,preseason_prior_fppg,7304,1,0.5153899371002846,0.5404462456691923,0.059534268156121395,0.017467194986153685,0.6666666666666666,0.016218908178687933,0.18126356442585148,2025
WR,qb_pressure_matchup,6604,0.9041621029572837,0.07736648446205419,0.08967003109973563,0.017849414005080656,0.01592056001401587,1,0.023346000109643536,0.18117689660968145,2025
WR,team_skill_out_count,7304,1,-0.020846203014355958,-0.01659764056091065,0.02474858679584087,0.025747680559288545,1,0.02603241710713731,0.18077663444399772,2025
WR,prior_pass_td_rate,7304,1,-0.02169793980055515,-0.10657278427121021,-0.021697361235190265,-0.02159448270499309,1,0.01257331901154409,0.1806652218678751,2025
WR,season_targets_prior,7304,1,0.3986645140091715,0.4554826463162895,0.05493222255286031,0.032795877994237436,0.6666666666666666,0.0439649138319869,0.1790616924622762,2025
WR,opp_blitz_rate_roll4_24,7304,1,0.02265906107288038,0.01635051338718124,0.018700896829688275,0.01850850617992098,1,0.018641917165203404,0.17576552581447863,2025
WR,response_avg_box_24,4917,0.6731927710843374,0.0479457185826538,0.10253731082272956,-0.012796546804584117,-0.009419056997226732,1,0.009984314312592816,0.17474791121497144,2025
WR,response_man_rate_24,4917,0.6731927710843374,0.0689633956681535,0.026454392254287366,0.009784372070485473,0.013192376358814942,1,0.013150685501054646,0.17420440790657526,2025
WR,response_zone_rate_24,4917,0.6731927710843374,0.06896339566815353,0.026454392254287366,0.00978437207048548,0.013192376358814952,1,0.013150685501054655,0.17420440790657526,2025
WR,roll5_fppg,7304,1,0.5227929128815129,0.590778700985011,0.030435721679389197,4.057651209815298e-5,0.6666666666666666,0.04953918732796966,0.17333220911630168,2025
WR,response_pressure_rate_24,4917,0.6731927710843374,-9.870950712750016e-4,0.014609124502712408,-0.017213096892856994,-0.016463853393550425,1,0.01814335384749459,0.17315962581085417,2025
WR,prior_rush_td_rate,7304,1,0.024249659600361306,-0.010097545873772287,-0.013788826119889665,-0.014682335403250629,1,0.018084164862552845,0.17286742051296886,2025
WR,wr_volume_matchup,6604,0.9041621029572837,0.06298634867221593,0.07689788216085716,0.007209445097281114,0.005519379964277788,1,0.004017289323544358,0.1711610426455202,2025
WR,xfp_gap_vs_base_232,7304,1,6.547315412636585e-4,0.012817260516777555,0.09176769699424452,0.0928979172002052,0.6666666666666666,0.0468270194602737,0.1711073614886609,2025
WR,tw_combine_cone_24,7304,1,0.027103327572915566,0.030991155592063422,-0.008364596127295515,-0.009229347567947412,1,0.0028758440986298697,0.1688699674144634,2025
WR,response_avg_pass_rushers_24,4917,0.6731927710843374,0.01705702663179608,0.04766066165949783,-0.008725650885553595,-0.007344287653525315,1,0.008464549224418394,0.16878054699603195,2025
WR,prior_game_fppg,7304,1,0.43000865710476943,0.5100829557111017,0.028586809999653958,0.008892972920497304,0.6666666666666666,0.057079105985203354,0.16860256174644997,2025
WR,def_qb_hit_rate_roll4,7304,1,-0.003340464948896336,-0.010549422842195162,-0.007825141669959259,-0.007904366054615516,1,0.010448057213724434,0.1667085754423236,2025
WR,season_to_date_interception_rate,7304,1,0.007046395574228621,0.006001220987227238,-0.00728055761934717,-0.00761566193362137,1,0.009919290237145044,0.16645506228603468,2025
WR,def_pass_epa_allowed_roll4,7304,1,0.011141916621346865,0.006711237859322439,0.006262910481362772,0.006106532807698848,1,0.0049354354885577795,0.16537309214564283,2025
WR,projected_td_points_232,7304,1,0.442609145409041,0.5214669058146092,-7.180818619359094e-4,-0.011934219086578964,0.6666666666666666,0.02423801386475556,0.1616760430362581,2025
WR,opportunity_per_snap,7304,1,0.2300512549120162,0.3309923603190442,0.0263101651269698,0.01900982518615429,0.6666666666666666,0.04325717141895888,0.15180751642216345,2025
WR,role_fppg_trend,7304,1,0.041573220914749895,0.050301753569472515,-0.05111277006402825,-0.052714365368958085,0.6666666666666666,0.02145052600176024,0.1467030255335552,2025
WR,talent_gap_weighted_24,7304,1,-0.2975567509678893,-0.2628222270928364,0.005058524866881606,0.012097394339258678,0.6666666666666666,0.03386928658418425,0.1446136705600745,2025
WR,model_disagreement_23,7304,1,0.31067788053174444,0.3624124199487915,0.0035491851888358288,-0.0050067300636322575,0.6666666666666666,0.006621836696813304,0.14334966733447374,2025
WR,role_5_vs_prior_232,7304,1,0.21854221153502412,0.25054268510711714,-0.012652675611697932,-0.017503513535467745,0.6666666666666666,0.02427421632736178,0.14236339271525897,2025
WR,rb_receiving_matchup,6604,0.9041621029572837,0.03479362049200232,0.00961509516373888,0.040181130410736454,0.040126552020445086,0.6666666666666666,0.05248558443645348,0.14008044668533068,2025
WR,underdog_target_interaction,7304,1,0.16308947013802225,0.13476307374595248,0.026596257113461405,0.022074687571618738,0.6666666666666666,0.005245075706167354,0.13748961074044422,2025
WR,season_to_date_pass_ypa,7304,1,0.09712811583724397,0.07147608830462703,0.027331870059604996,0.025151192130719705,0.6666666666666666,0.029165137584928266,0.13484642301559457,2025
WR,tw_age_at_draft_24,7304,1,0.13708115672975626,0.0739730395107331,0.02165763513573035,0.018068933585413515,0.6666666666666666,0.022580606172911234,0.13246215010390683,2025
WR,tw_college_missing_24,7304,1,-0.1263833808710133,-0.14793428236236109,-0.015705788632160485,-0.012439139294648956,0.6666666666666666,0.004250325975800756,0.12927178541382983,2025
WR,talent_weight_24,7304,1,-0.1263833808710133,-0.14793428236236109,-0.015705788632160485,-0.012439139294648956,0.6666666666666666,0.004250325975800756,0.12927178541382983,2025
WR,implied_team_total,7304,1,0.09655152201196265,0.07069225748303859,0.019980922426220873,0.01769769390774383,0.6666666666666666,0.02059019878713155,0.1291753025404401,2025
WR,preseason_deep_target_rate,7304,1,0.13412272583949902,0.18085167770496705,-0.003438529150449852,-0.006885277512765872,0.6666666666666666,0.014768131524486203,0.12707320344614453,2025
WR,season_pass_attempts_prior,7304,1,0.1128498875643115,0.11673396294398684,0.011368914755482103,0.00849041747197956,0.6666666666666666,0.020574396874105345,0.12623159471013284,2025
WR,wr_redzone_matchup,7304,1,0.08568889925229523,0.19985605900858586,0.006235601277694948,0.004082319937371433,0.6666666666666666,0.015861659425357787,0.12447481557947247,2025
WR,te_redzone_matchup,7304,1,0.08568889925229523,0.19985605900858586,0.006235601277694948,0.004082319937371433,0.6666666666666666,0.015861659425357787,0.12447481557947247,2025
WR,roll5_carries,7304,1,0.08362750041190378,0.10957604127349149,-0.005609537623635461,-0.00782719702494516,0.6666666666666666,0.0358718937885925,0.12417606874885656,2025
WR,wr_deep_matchup,7304,1,0.0638289716536888,0.12046783373940796,0.012449665527951822,0.011002445625049297,0.6666666666666666,0.012005522353528166,0.12387562412948722,2025
WR,season_carries_prior,7304,1,0.09428317398896481,0.12583838772929146,-0.003644714149658036,-0.006111392253696926,0.6666666666666666,0.027746604236596435,0.12350047489831333,2025
WR,season_to_date_rush_td_rate,7304,1,0.03736922623621326,0.07237227481516269,-0.014906433980685287,-0.016133395932906094,0.6666666666666666,0.015712207901847984,0.12343037379120209,2025
WR,tw_combine_speed_score_24,7304,1,0.10303532491421649,0.09485488765203033,0.009970315370906879,0.007368067203510833,0.6666666666666666,0.01441189473981965,0.1233722287486569,2025
WR,roll5_pass_attempts,7304,1,0.09262011491176171,0.09935228039828992,0.00960802080697432,0.007301235832741484,0.6666666666666666,0.016726192994280017,0.12305086770401773,2025
WR,favorite_rush_interaction,7304,1,0.07770618155541582,0.09426156735870056,-0.004175661219323728,-0.00623507449982228,0.6666666666666666,0.03341795094209281,0.12197867210672549,2025
WR,roll3_carries,7304,1,0.08140457913675102,0.10309136567327502,-0.0033414543294219526,-0.0054850910295307104,0.6666666666666666,0.03178456613729149,0.1218919108404076,2025
WR,def_deep_epa_allowed_roll4,7304,1,0.018605417975008042,0.007594284608597301,0.01755938168528669,0.01744895034769774,0.6666666666666666,0.02394143017015299,0.12167252926332246,2025
WR,season_to_date_rush_ypc,7304,1,0.04198918709493002,0.09366467444053779,-0.009694907221868856,-0.010950813160924838,0.6666666666666666,0.018984823069506853,0.12156330829333423,2025
WR,tw_combine_forty_24,7304,1,0.09095537873173641,0.07469329566695862,0.008318986101412476,0.006044101024274332,0.6666666666666666,0.01792394970600969,0.12127281556035611,2025
WR,te_middle_matchup,7304,1,0.045942417782948795,0.0884480290994985,0.010639911725965324,0.00965132242868986,0.6666666666666666,0.017479462683396726,0.1211034151657253,2025
WR,rest_days,7304,1,-0.014867250699538303,-0.014239591355714294,-0.01685544211833456,-0.016827441767881077,0.6666666666666666,0.021505562012205773,0.12105456437263176,2025
WR,opp_pos_fppg_allowed_roll4,7304,1,0.015791919572762707,0.006340031729062593,0.018357467041398803,0.018337360830149942,0.6666666666666666,0.012040792739633304,0.12081219668192898,2025
WR,snap_trend,7304,1,0.04090982970550666,0.03577426638958297,0.01118309178674821,0.01034197024188743,0.6666666666666666,0.03398142885559485,0.12075427768481718,2025
WR,roll3_carry_share,7304,1,0.08103685055726947,0.10416694544979663,-0.0010600661445164237,-0.0031720017041892185,0.6666666666666666,0.029059459123085083,0.12016695669795628,2025
WR,tw_combine_vertical_24,7304,1,0.097489689868933,0.08544211938152768,0.007410118998606298,0.004941651999920367,0.6666666666666666,0.0018833715445821728,0.1198277900081819,2025
WR,roll3_fppg,7304,1,0.5093642076761746,0.5787331680214722,-0.005627549064896504,-0.015726990958535247,0.3333333333333333,0.041088036662723,0.11899671317789703,2025
WR,tw_combine_broad_24,7304,1,0.08925631655334773,0.07904740347855999,0.005821068976939539,0.0035647993663130585,0.6666666666666666,0.009136092939892853,0.1188754020017774,2025
WR,prior_yards_per_carry,7304,1,0.020484080591698064,0.05392740435339261,-0.011458361351172758,-0.012216204265982212,0.6666666666666666,0.0053527692969249085,0.11823972989496728,2025
WR,rb_rush_matchup,6604,0.9041621029572837,-0.050557066111385954,-0.06484715744571574,-0.007730622241695983,-0.00642616591501794,0.6666666666666666,0.008488299612118924,0.117542533469871,2025
WR,qb_pass_matchup,6604,0.9041621029572837,0.04150938800524175,0.039315553815665226,0.009698105595771975,0.008708966831479639,0.6666666666666666,0.009765933796351604,0.11749779477953422,2025
WR,tw_draft_overall_24,7304,1,-0.1127514319368086,-0.02531769277084377,-0.0014560528768778839,0.0014647828292893024,0.6666666666666666,0.015029242457176621,0.11688292496064123,2025
WR,tw_draft_round_24,7304,1,-0.07683507671630434,-0.01858057835523575,0.002316111263726611,0.0043342930871485465,0.6666666666666666,0.016067520773697528,0.11595669405584634,2025
WR,season_to_date_pass_td_rate,7304,1,0.04573626483451711,0.048107466832520374,0.003799729675715563,0.002683787553113864,0.6666666666666666,0.021220185768736168,0.11542029110787737,2025
WR,season_week,7304,1,-0.008262685070395001,-0.0135263632958299,-0.007915999073511364,-0.007869630852413004,0.6666666666666666,0.019694708155912715,0.11471971787250079,2025
WR,def_rush_success_allowed_roll4,7304,1,0.008507665655024338,0.011856160910362862,0.007886102428186744,0.00783273707243834,0.6666666666666666,0.01868030266050998,0.11454409541305881,2025
WR,def_deep_pass_rate_roll4,7304,1,-0.007478339483066585,-0.013477937130422838,-0.005931900840731188,-0.005863766227003103,0.6666666666666666,0.025240232565333337,0.11394630777770307,2025
WR,tw_combine_shuttle_24,7304,1,0.05103780309670227,0.0581773841319106,0.0019788091741566355,6.900847890349143e-4,0.6666666666666666,0.009487669259787631,0.11372997077343311,2025
WR,prior_yards_per_attempt,7304,1,0.015386822837292492,-0.05320073454364388,-0.004823609982753413,-0.005321923536119895,0.6666666666666666,0.006196375336463605,0.11363394503367241,2025
WR,underdog_points,7304,1,-0.04987570145272234,-0.03670674916711696,-2.2058439200167533e-4,0.001068528378684679,0.6666666666666666,0.017666886665871104,0.11339147787238973,2025
WR,team_skill_questionable_count,7304,1,-0.0060500732935356355,5.204696732045763e-4,-0.006848452073190768,-0.0068368399211556794,0.6666666666666666,0.016927694659578853,0.11312139154015222,2025
WR,roll3_team_pass_attempts,7304,1,0.026025731594933172,0.02943582857012252,-0.003073346233304277,-0.003809234041570643,0.6666666666666666,0.01234029814254473,0.11291568798820863,2025
WR,def_rush_epa_allowed_roll4,7304,1,0.0023352637491263514,-0.001772000768750769,-0.005531602943486055,-0.0057090283987426245,0.6666666666666666,0.024200802468648967,0.11291248734426801,2025
WR,def_explosive_pass_rate_roll4,7304,1,-0.004366255881313643,-0.009010297237493001,-0.007787913796469608,-0.007839824201966007,0.6666666666666666,0.00502888013023779,0.11279800912211801,2025
WR,carry_trend,7304,1,0.0036645121601084287,0.02211422223017682,0.006564088064239216,0.00660825763038731,0.6666666666666666,0.0068898587648010354,0.11267965974085564,2025
WR,roll3_team_carries,7304,1,-0.013447261186725208,-0.019405906356179156,-0.005866030498585975,-0.005641141887589768,0.6666666666666666,0.005788279155239559,0.1124883728101179,2025
WR,expected_team_pass_rate,7304,1,0.0387579055403827,0.02933552269256434,0.0038715198623189397,0.00294116210217718,0.6666666666666666,0.0013981550680085123,0.11239239986621763,2025
WR,expected_team_plays,7304,1,0.00939263926880706,0.009416821980960464,-0.005075029476688,-0.005424662777977255,0.6666666666666666,0.009512600274161495,0.11195302278107146,2025
WR,def_pass_success_allowed_roll4,7304,1,0.016277411492724294,0.02296746263899723,0.004668289045039096,0.004344184369479996,0.6666666666666666,0.003495458329928638,0.11176313671987308,2025
WR,def_redzone_rush_td_rate_roll4,7304,1,0.0018186334159888172,0.007455648905366727,-0.0041739430774811815,-0.00430941753118916,0.6666666666666666,0.01585259207658922,0.11138749267564488,2025
WR,def_sack_rate_roll4,7304,1,-0.0012915974106741251,-0.006250095051421568,-0.0019849009835088216,-0.0019935096541194206,0.6666666666666666,0.01028115593486143,0.10929623417795221,2025
WR,roll3_fppg_sd,7304,1,0.314385239130209,0.366450167214826,-0.018169459041534698,-0.023345329847511472,0.3333333333333333,0.011837846651668444,0.10184055855999821,2025
WR,role_vs_prior_232,7304,1,0.21490893219170815,0.23723671943101665,-0.03402473252972503,-0.037069562024527256,0.3333333333333333,0.013834881945371372,0.10015548344345457,2025
WR,matchup_abs_232,7304,1,0.13094838137003378,-0.00919367607464829,0.013500996970203294,0.010082288345465576,0.5,0.01773366232455735,0.09720279659618397,2025
WR,calibrated_matchup_delta_23,7304,1,-0.13094838137003378,0.00919367607464829,-0.013500996970203294,-0.010082288345465576,0.5,0.01773366232455735,0.09720279659618397,2025
WR,model22_gap_vs_base_232,7304,1,-0.007809329230012136,0.030682791198720385,0.014174053182099721,0.014668605246556278,0.5,0.03263000926986874,0.09423797823235198,2025
WR,response_rushers5_rate_24,4917,0.6731927710843374,-0.05308176225209518,-0.044339885333653684,0.006523755034697208,0.0031763047308225644,0.5,0.02128569503965484,0.0898563447470162,2025
WR,response_adjustment_raw_24,7304,1,0.04066026663373518,0.058565585913057126,-0.0025922696385464418,-0.003693788183403498,0.5,0.004996936394615029,0.08740362343151759,2025
WR,roll3_ypt,7304,1,0.17681989042777102,0.29879832454074373,-0.014117683816048656,-0.018193551768676004,0.3333333333333333,0.004680885235759774,0.08710973044657994,2025
WR,season_to_date_ypt,7304,1,0.17420434526023806,0.288682876020068,0.0016992312844535226,-0.0028626205298560433,0.3333333333333333,0.027878073946872743,0.07969684798955692,2025
WR,target_trend,7304,1,0.04289332491559567,0.037571788276959055,-0.02366472900177852,-0.025133579927717836,0.3333333333333333,0.03449013888816107,0.07662116219819631,2025
WR,games_played_prior,7304,1,0.12622058035383044,0.14793428236236109,0.01464772170240948,0.011380922465436111,0.3333333333333333,0.004291980223884251,0.07525562368145929,2025
WR,roll3_ngs_yac_oe,7304,1,0.13365819246957403,0.12265852487997077,0.007054967032627486,0.0035551746346849772,0.3333333333333333,0.031084474067111328,0.07241287937716348,2025
WR,preseason_redzone_target_rate,7304,1,0.10898387226356644,0.19263202934402698,-0.0029765074451001136,-0.0058060473372563365,0.3333333333333333,0.011705096079159,0.07184152797039398,2025
WR,opp_avg_pass_rushers_roll4_24,7304,1,0.001387667821548749,0.005062900170907652,-0.018093232908717644,-0.018505344965527932,0.3333333333333333,0.013652951123496957,0.06673716064725188,2025
WR,favorite_points,7304,1,0.05097877647412762,0.04007034259186776,0.012470111671533893,0.01138034004875269,0.3333333333333333,0.006828931097739578,0.06620093412344324,2025
WR,team_spread_line,7304,1,0.057612900844173566,0.04186280737518506,0.007292653423121589,0.00592307968793722,0.3333333333333333,0.013774675713953079,0.06393416447240682,2025
WR,opp_avg_box_roll4_24,7158,0.9800109529025192,0.0034296705725593846,0.006610775837881329,-0.009822604995087206,-0.010111614304103593,0.3333333333333333,0.011145474361230282,0.061325943143967866,2025
WR,tw_combine_athleticism_z_24,7304,1,-0.006906053763684975,0.0018828514143724969,-0.006361211955924048,-0.006317051665466936,0.3333333333333333,0.01620957604894513,0.05949659655042325,2025
WR,def_redzone_pass_td_rate_roll4,7304,1,0.009006794210162853,0.011660987201002646,0.003278828271328182,0.0031146686598992404,0.3333333333333333,0.006589587289646583,0.05702864225979775,2025
WR,def_rush_epa_allowed_roll8,7304,1,0.008872065498926251,-0.004226957474022842,0.0012584379556897073,0.0010550111737576882,0.3333333333333333,0.016951308639217,0.056449827469381486,2025
WR,opp_zone_rate_roll4_24,7304,1,0.007703770549569451,0.01235274193398245,-9.881604549640461e-4,-0.0012087073062247993,0.3333333333333333,0.008762353956812139,0.05589095700805451,2025
WR,opp_man_rate_roll4_24,7304,1,-0.007703770549569445,-0.01235274193398245,9.88160454964007e-4,0.0012087073062248055,0.3333333333333333,0.008762353956812139,0.055890957008054507,2025
WR,def_pass_epa_allowed_roll8,7304,1,0.007886099443957056,0.008250948622592508,-1.9416126250170078e-4,-4.0269049627707595e-4,0.3333333333333333,0.012422335857818802,0.055590616316843075,2025
WR,opp_pressure_rate_roll4_24,7304,1,0.004809522968762479,0.003822016415766843,-0.008479589592261243,-0.008782227597948757,0,0.01574876817212262,0.007570374153404637,2025
WR,opp_rushers5_rate_roll4_24,7304,1,0.009904467390697209,0.015421856294748893,-0.00376441503227771,-0.004099993280424713,0,0.012957148241472007,0.005057025604258465,2025
TE,roll5_targets,3618,1,0.48734866386691555,0.49802447288157525,0.16885255044167213,0.09013932821674003,1,0.12943626008959494,0.2971116037044361,2025
TE,roll3_offense_snaps,3618,1,0.41170920469442146,0.45349154495843846,0.13033928527826572,0.08669435288794254,1,0.10710325951856838,0.27863881100601395,2025
TE,roll3_offense_pct,3618,1,0.41018109323692536,0.45867512183035286,0.12942137329227096,0.08626785966539655,1,0.10528300741241854,0.27819137439243763,2025
TE,roll5_offense_pct,3618,1,0.40884999714797754,0.4609920457308155,0.12894617490392793,0.08620790270485422,1,0.0955555529297359,0.27710171456598776,2025
TE,season_targets_prior,3618,1,0.411097712750108,0.4350561624871649,0.12398160553269641,0.08072430262810935,1,0.11612954219497856,0.27486122380499,2025
TE,direct_gap_vs_base_232,3618,1,-0.01096846527578761,-0.016403039313756588,0.15140069571539516,0.15165214930439608,1,0.10000416306306655,0.2683167015606374,2025
TE,tw_draft_capital_log_24,3618,1,0.3429594445389301,0.3869766561381555,0.10801643637846207,0.08137216632310654,1,0.09118123453955122,0.26311468223078355,2025
TE,roll3_ngs_cushion,3618,1,0.3887616834959587,0.4109266815984703,0.0933970842494901,0.05787154188994744,1,0.05472940992247946,0.25008911539461004,2025
TE,tw_college_missing_24,3618,1,-0.2213311473104353,-0.24057274713589322,-0.08267276503245734,-0.07232526067855495,1,0.08872901979444871,0.24034029849564043,2025
TE,talent_weight_24,3618,1,-0.2213311473104353,-0.24057274713589322,-0.08267276503245734,-0.07232526067855495,1,0.08872901979444871,0.24034029849564043,2025
TE,games_played_prior,3618,1,0.22320050657626983,0.24057274713589322,0.08096304116214795,0.07037722534274954,1,0.08546781617227336,0.2389320255968666,2025
TE,legacy_gap_vs_base_232,3618,1,0.04331120872086155,-0.005679448848096635,0.09750938295040178,0.09888928272097042,1,0.12348209643784487,0.23815962311285602,2025
TE,roll3_target_share,3618,1,0.47941229094643617,0.4956222862075422,0.15343853075668434,0.08010864296573944,0.6666666666666666,0.12573306606232787,0.23523170899006843,2025
TE,role_fppg_trend,3618,1,0.007032882601881811,0.031014629106755422,-0.10304241014824293,-0.10524373927444405,1,0.0625013063714431,0.23478438948540736,2025
TE,model22_gap_vs_base_232,3618,1,0.09738612095692824,0.07105762812334472,0.0845001768147486,0.08332811624498235,1,0.10204840128833481,0.23247816023332024,2025
TE,roll3_targets,3618,1,0.47448006187193786,0.4907238198936716,0.14453988221083944,0.07454501684850802,0.6666666666666666,0.11150146432670727,0.2290222507701586,2025
TE,xfp_gap_vs_base_232,3618,1,0.015181572283685772,0.0048433723729503116,0.09672176640072336,0.09870755818008661,1,0.03371523338926087,0.22721211561466076,2025
TE,projected_opportunities_232,3618,1,0.5167104051464637,0.5529694078645092,0.1555955909038059,0.05032293963989063,0.6666666666666666,0.08961273809897222,0.22411600574752344,2025
TE,projected_touch_opportunities_232,3618,1,0.5167104051464637,0.5529694078645092,0.1555955909038059,0.05032293963989063,0.6666666666666666,0.08961273809897222,0.22411600574752344,2025
TE,matchup_abs_232,3618,1,0.23104131313604223,0.1376216446493168,0.06469931455580517,0.05300345745232483,1,0.05422612030935457,0.22128525793732426,2025
TE,projected_td_points_232,3618,1,0.35307782447184344,0.38002674035705014,-0.026929618656315484,-0.03425838105427232,1,0.007797518727913522,0.21747852710256774,2025
TE,roll3_rec_td_rate,3618,1,0.006291589718931481,0.16548331355853146,-0.06815447381999955,-0.07032452128988818,1,0.031278302783077375,0.21465494138593783,2025
TE,preseason_prior_fppg,3618,1,0.4833387315457062,0.4991366995929204,0.12423459262598806,0.05147749349668101,0.6666666666666666,0.08922267567182658,0.2135068837566319,2025
TE,wr_volume_matchup,3240,0.8955223880597015,0.10155357776598578,0.08131993041803585,0.05421971656443807,0.051638491857863664,1,0.05533035029803821,0.2084955511369635,2025
TE,season_to_date_rec_td_rate,3618,1,-0.007778298558041918,0.17722802009513716,-0.05589217305477031,-0.05740674654507346,1,0.04006470506173238,0.20796940084444157,2025
TE,favorite_rush_interaction,3618,1,0.08891658290978298,0.10235835957913884,0.04474582232032095,0.042368937748730594,1,0.0585168822061797,0.20292005234330796,2025
TE,roll3_carry_share,3618,1,0.10372401406982344,0.14137330837077816,0.043003148413435055,0.03977829470415556,1,0.02671978110791156,0.20071792771651276,2025
TE,roll3_team_carries,3618,1,0.05306062175010822,0.030623146568279216,0.04188016635952606,0.041123145371982195,1,0.04517743937336152,0.19541166476040206,2025
TE,roll5_fppg,3618,1,0.4822524756418946,0.5033136953741004,0.09050356390597217,0.026069053581674,0.6666666666666666,0.08380271148239375,0.1949744207320007,2025
TE,expected_team_plays,3618,1,0.058082750735085016,0.047400677021835605,0.03830577986911419,0.03718251865319638,1,0.051991772024172406,0.19462409873294334,2025
TE,response_rushers5_rate_24,2411,0.6663902708678828,0.005576416172919236,-0.04149002496693501,0.045447296332449046,0.0419392721197953,1,0.04675681714128646,0.19428276716663404,2025
TE,expected_fppg_232,3618,1,0.5002075022847966,0.5348647074211019,0.0967217664007233,0.019815271474801305,0.6666666666666666,0.05352038307175436,0.19302694603534962,2025
TE,calibrated_matchup_delta_23,3618,1,-0.11080118384908584,-0.003850003779084922,-0.03716329059582213,-0.033346864089387876,1,0.032631167769631306,0.19224679480769546,2025
TE,roll3_ngs_air_yard_share,3618,1,0.41077393594856415,0.4368931326111178,0.0793058784268174,0.04045856761433059,0.6666666666666666,0.08401149972931128,0.191629869752875,2025
TE,tw_draft_overall_24,3618,1,-0.09615223963538236,-0.03353186811349541,-0.03546025944176236,-0.03236180447822608,1,0.0304382317976704,0.19154744724047246,2025
TE,season_to_date_fppg,3618,1,0.4756995068912044,0.5043253192126357,0.083967846643102,0.024437409636857425,0.6666666666666666,0.07260947215015363,0.19137923537262225,2025
TE,roll3_ngs_separation,3618,1,0.36739065257431247,0.39976767142062436,0.08210548555393257,0.05187448529996109,0.6666666666666666,0.056105832723941436,0.19016188659819333,2025
TE,team_skill_questionable_count,3618,1,0.018946974505662406,0.010399175205493648,0.038945597564534654,0.03953600548317651,1,0.03221258498383785,0.18994719774407504,2025
TE,prior_rec_td_rate,3618,1,0.05769661103117521,0.16968087260732956,-0.023175374381798303,-0.026182240664424483,1,0.02290027834294346,0.18863418284351197,2025
TE,implied_team_total,3618,1,0.0998616596173166,0.07275426687392246,0.027467745105660725,0.023908967138754244,1,0.02944615803725727,0.18793115617724376,2025
TE,def_pass_epa_allowed_roll8,3618,1,0.029736571393423443,0.0082417231861803,0.032912918656911636,0.03284388310613878,1,0.03713112002343346,0.1868622482224948,2025
TE,season_week,3618,1,0.0376334906752991,0.03578149250310012,0.03136715002937302,0.030900545031238742,1,0.031592448708545044,0.18672751593107878,2025
TE,tw_draft_round_24,3618,1,-0.05878123990915937,-0.03158677168111639,-0.030664871925024616,-0.02921948323472257,1,0.02712760226796274,0.1865215602706794,2025
TE,prior_yards_per_target,3618,1,0.13714007542480267,0.15837845168602763,-0.011338163576317915,-0.017067183900099397,1,0.0072201234741334,0.1849481681651743,2025
TE,def_sack_rate_roll4,3618,1,-0.029643983305625267,-0.017381158126016413,-0.030140449362503343,-0.029974288635930955,1,0.027410614247355143,0.18443504683495543,2025
TE,response_man_rate_24,2411,0.6663902708678828,0.01752300942976822,0.023604668925470293,-0.03350914636757553,-0.02863610661863892,1,0.026694044270239494,0.18406414873052385,2025
TE,response_zone_rate_24,2411,0.6663902708678828,0.0175230094297682,0.023604668925470293,-0.033509146367575536,-0.028636106618638926,1,0.026694044270239498,0.18406414873052385,2025
TE,team_spread_line,3618,1,0.07940909212236202,0.05834908200762471,0.02417854867916914,0.02152219794835449,1,0.02583129545636948,0.18404024220100978,2025
TE,carry_trend,3618,1,-0.007237288454792117,0.021961862418813802,-0.02985523229640796,-0.030609056520125532,1,0.02708994934834782,0.18344566158253733,2025
TE,rest_days,3618,1,-0.022887694860802204,-6.4672871244758e-4,-0.02946629277123295,-0.029562538581644884,1,0.029920664014842988,0.18329004785559244,2025
